1010,413,74
1011,472,48
1012,485,194
1013,189,195
1014,355,9
1015,307,118
1016,305,124
1017,300,135
1018,389,184
1019,216,30
1020,435,123
1021,179,23
1022,170,148
1023,302,24
1024,179,101
1025,239,70
1026,401,170
1027,365,97
1028,232,48
1029,200,182
1030,446,90
1031,403,96
1032,255,64
1033,472,35
1034,170,76
1035,179,26
1036,306,107
1037,158,121
1038,228,197
1039,228,158
1040,229,163
1041,362,164
1042,302,138
1043,401,100
1044,464,1
1045,198,29
1046,371,114
1047,305,103
1048,423,192
1049,430,10
1050,193,125
1051,462,45
1052,229,16
1053,216,115
1054,300,111
1055,216,54
1056,181,59
1057,168,20
1058,423,28
1059,300,145
1060,305,169
1061,393,196
1062,155,101
1063,246,76
1064,269,38
1065,217,149
1066,371,23
1067,200,21
1068,393,101
1069,270,123
1070,210,18
1071,315,47
1072,269,109
1073,270,3
1074,163,110
1075,423,155
1076,229,194
1077,371,26
1078,299,116
1079,149,59
1080,327,198
1081,255,136
1082,378,131
1083,462,5
1084,155,83
1085,270,6
1086,255,88
1087,228,91
1088,311,59
1089,333,150
1090,232,158
1091,300,97
1092,389,129
1093,333,195
1094,378,1
1095,170,31
1096,246,114
1097,464,83
1098,216,189
1099,322,82
1100,498,93
1101,355,25
1102,300,200
1103,269,125
1104,401,55
1105,307,168
1106,170,154
1107,336,29
1108,394,59
1109,403,70
1110,334,118
1111,306,8
1112,451,67
1113,152,31
1114,163,145
1115,498,193
1116,423,110
1117,155,122
1118,198,169
1119,413,77
1120,163,48
1121,253,149
1122,485,149
1123,423,191
1124,472,72
1125,214,157
1126,333,37
1127,423,23
1128,170,1
1129,472,76
1130,464,107
1131,498,100
1132,307,103
1133,433,141
1134,210,111
1135,232,47
1136,472,73
1137,236,115
1138,305,196
1139,174,35
1140,427,116
1141,432,178
1142,401,132
1143,371,100
1144,451,154
1145,174,72
1146,210,83
1147,354,157
1148,408,55
1149,335,100
1150,158,161
1151,435,1
1152,417,59
1153,485,161
1154,155,132
1155,401,157
1156,269,142
1157,293,72
1158,306,158
1159,427,184
1160,464,49
1161,216,143
1162,327,30
1163,163,138
1164,371,165
1165,408,71
1166,263,113
1167,270,23
1168,336,116
1169,255,87
1170,335,142
1171,371,65
1172,371,49
1173,446,106
1174,168,5
1175,307,78
1176,423,7
1177,464,183
1178,174,191
1179,374,141
1180,307,93
1181,216,168
1182,408,84
1183,170,101
1184,335,156
1185,158,140
1186,302,37
1187,315,200
1188,306,73
1189,401,192
1190,255,125
1191,423,13
1192,378,90
1193,193,65
1194,286,59
1195,180,59
1196,270,43
1197,200,6
1198,239,137
1199,170,92
1200,163,144
1201,189,36
1202,389,5
1203,170,127
1204,455,152
1205,302,127
1206,269,9
1207,336,26
1208,498,8
1209,210,135
1210,322,22
1211,293,3
1212,302,155
1213,236,131
1214,401,134
1215,307,163
1216,427,196
1217,170,16
1218,155,16
1219,464,88
1220,193,49
1221,236,16
1222,393,116
1223,378,10
1224,236,189
1225,336,23
1226,152,197
1227,163,126
1228,478,70
1229,232,72
1230,229,191
1231,185,10
1232,229,168
1233,362,191
1234,174,88
1235,269,154
1236,485,83
1237,198,171
1238,344,70
1239,189,169
1240,193,41
1241,232,118
1242,336,43
1243,306,154
1244,158,10
1245,393,31
1246,485,20
1247,362,99
1248,374,167
1249,270,103
1250,299,78
1251,174,127
1252,179,191
1253,293,162
1254,335,82
1255,305,159
1256,464,185
1257,478,9
1258,307,106
1259,293,132
1260,299,33
1261,478,78
1262,200,43
1263,306,118
1264,163,146
1265,485,166
1266,393,87
1267,374,83
1268,315,125
1269,446,136
1270,327,84
1271,435,124
1272,430,34
1273,302,104
1274,327,10
1275,189,113
1276,498,84
1277,403,46
1278,174,132
1279,393,169
1280,200,119
1281,378,170
1282,155,154
1283,307,38
1284,253,141
1285,152,111
1286,451,183
1287,174,87
1288,200,135
1289,242,50
1290,268,59
1291,198,191
1292,401,168
1293,229,70
1294,464,184
1295,413,154
1296,229,104
1297,152,170
1298,269,157
1299,152,5
1300,158,79
1301,337,59
1302,209,177
1303,152,135
1304,408,1
1305,189,93
1306,427,135
1307,389,6
1308,401,14
1309,198,159
1310,216,14
1311,408,23
1312,306,38
1313,371,103
1314,189,145
1315,333,101
1316,228,146
1317,189,200
1318,255,107
1319,502,50
1320,322,107
1321,464,43
1322,302,165
1323,293,122
1324,485,163
1325,315,126
1326,302,146
1327,485,122
1328,185,185
1329,227,59
1330,446,55
1331,236,78
1332,389,145
1333,378,13
1334,236,186
1335,427,65
1336,498,141
1337,371,79
1338,174,137
1339,244,59
1340,365,42
1341,455,10
1342,193,101
1343,170,118
1344,403,129
1345,371,196
1346,185,18
1347,174,110
1348,307,113
1349,302,44
1350,165,59
1351,255,13
1352,336,131
1353,302,164
1354,378,164
1355,242,178
1356,327,90
1357,228,26
1358,503,59
1359,498,120
1360,362,113
1361,351,59
1362,356,59
1363,299,46
1364,300,106
1365,246,16
1366,307,97
1367,270,76
1368,170,84
1369,344,104
1370,408,124
1371,498,184
1372,155,191
1373,336,110
1374,371,116
1375,378,143
1376,446,109
1377,302,20
1378,315,116
1379,371,90
1380,446,29
1381,179,151
1382,378,100
1383,336,6
1384,408,28
1385,168,78
1386,163,182
1387,484,59
1388,322,99
1389,333,117
1390,446,110
1391,333,125
1392,498,132
1393,217,138
1394,315,83
1395,462,97
1396,334,155
1397,269,87
1398,451,125
1399,193,37
1400,322,164
1401,189,107
1402,455,111
1403,168,92
1404,455,137
1405,179,135
1406,446,48
1407,254,59
1408,333,35
1409,393,151
1410,246,154
1411,393,70
1412,485,184
1413,255,191
1414,451,101
1415,232,103
1416,170,41
1417,427,84
1418,393,166
1419,362,136
1420,464,137
1421,335,23
1422,232,146
1423,433,38
1424,474,59
1425,236,47
1426,198,156
1427,498,125
1428,408,20
1429,423,165
1430,393,97
1431,472,120
1432,446,23
1433,362,25
1434,378,51
1435,433,152
1436,246,122
1437,278,59
1438,269,41
1439,378,5
1440,235,59
1441,305,31
1442,393,14
1443,232,5
1444,200,49
1445,155,129
1446,193,97
1447,315,151
1448,498,142
1449,335,43
1450,168,163
1451,200,149
1452,498,29
1453,302,84
1454,462,77
1455,430,9
1456,307,83
1457,210,148
1458,174,48
1459,306,193
1460,293,26
1461,393,109
1462,236,183
1463,170,51
1464,183,187
1465,498,42
1466,498,168
1467,464,30
1468,174,150
1469,168,183
1470,446,166
1471,236,48
1472,236,64
1473,491,95
1474,152,64
1475,302,123
1476,355,55
1477,464,38
1478,408,92
1479,423,166
1480,495,15
1481,229,13
1482,374,137
1483,198,101
1484,389,196
1485,485,16
1486,500,150
1487,185,164
1488,185,97
1489,334,132
1490,455,164
1491,478,12
1492,179,8
1493,293,185
1494,170,155
1495,371,115
1496,307,135
1497,315,119
1498,179,124
1499,344,23
1500,174,144
1501,495,152
1502,216,41
1503,393,200
1504,179,70
1505,255,117
1506,368,59
1507,378,83
1508,216,119
1509,336,100
1510,158,81
1511,232,110
1512,305,47
1513,307,23
1514,293,161
1515,306,9
1516,336,10
1517,464,54
1518,216,152
1519,158,65
1520,401,125
1521,152,141
1522,193,55
1523,485,44
1524,179,163
1525,179,14
1526,189,191
1527,189,49
1528,299,137
1529,163,65
1530,334,182
1531,293,2
1532,472,141
1533,189,159
1534,198,41
1535,408,42
1536,189,83
1537,155,84
1538,393,30
1539,389,159
1540,419,61
1541,228,83
1542,152,14
1543,344,137
1544,336,37
1545,408,91
1546,446,195
1547,300,49
1548,179,148
1549,174,106
1550,455,161
1551,189,117
1552,170,150
1553,322,113
1554,371,134
1555,168,118
1556,270,112
1557,152,54
1558,246,17
1559,378,6
1560,462,6
1561,374,38
1562,155,163
1563,393,24
1564,170,196
1565,403,52
1566,228,37
1567,246,97
1568,152,70
1569,255,182
1570,270,20
1571,420,9
1572,302,200
1573,270,132
1574,189,135
1575,378,169
1576,333,106
1577,365,196
1578,189,27
1579,152,144
1580,451,153
1581,210,99
1582,393,148
1583,198,125
1584,179,182
1585,232,44
1586,300,28
1587,413,101
1588,236,159
1589,472,70
1590,389,156
1591,334,148
1592,253,70
1593,423,21
1594,255,84
1595,340,59
1596,423,30
1597,485,78
1598,333,154
1599,246,101
1600,189,152
1601,217,93
1602,300,55
1603,420,81
1604,327,140
1605,435,192
1606,155,143
1607,293,170
1608,498,77
1609,371,157
1610,168,88
1611,362,184
1612,393,168
1613,217,194
1614,300,27
1615,253,137
1616,435,65
1617,185,135
1618,300,65
1619,389,51
1620,413,40
1621,270,191
1622,307,191
1623,500,190
1624,435,134
1625,462,82
1626,269,197
1627,408,2
1628,485,134
1629,307,20
1630,158,104
1631,280,59
1632,455,149
1633,198,84
1634,216,73
1635,451,17
1636,455,185
1637,322,136
1638,152,101
1639,485,150
1640,362,12
1641,170,106
1642,336,127
1643,193,197
1644,305,20
1645,362,22
1646,335,76
1647,435,41
1648,327,57
1649,185,111
1650,293,194
1651,498,35
1652,389,194
1653,413,141
1654,335,122
1655,389,37
1656,168,152
1657,168,117
1658,485,113
1659,170,195
1660,408,110
1661,193,170
1662,229,97
1663,362,31
1664,423,90
1665,430,154
1666,435,132
1667,315,93
1668,236,109
1669,253,152
1670,354,154
1671,232,169
1672,322,116
1673,163,72
1674,435,21
1675,327,83
1676,446,131
1677,193,117
1678,435,193
1679,236,37
1680,163,152
1681,498,191
1682,408,157
1683,163,76
1684,152,30
1685,327,104
1686,371,45
1687,155,123
1688,315,191
1689,446,104
1690,393,126
1691,269,79
1692,217,106
1693,179,169
1694,174,76
1695,221,172
1696,420,140
1697,306,148
1698,193,26
1699,168,197
1700,500,111
1701,232,29
1702,485,170
1703,229,77
1704,179,41
1705,306,41
1706,315,169
1707,253,157
1708,472,97
1709,486,59
1710,152,133
1711,236,114
1712,300,127
1713,491,65
1714,155,27
1715,472,114
1716,293,9
1717,362,52
1718,387,178
1719,155,186
1720,217,109
1721,269,76
1722,393,65
1723,170,149
1724,485,24
1725,423,87
1726,217,143
1727,189,8
1728,333,111
1729,455,121
1730,365,73
1731,378,44
1732,236,154
1733,217,186
1734,229,151
1735,263,164
1736,462,155
1737,464,191
1738,423,3
1739,334,134
1740,166,59
1741,393,41
1742,485,48
1743,200,155
1744,485,64
1745,354,76
1746,345,61
1747,302,76
1748,435,110
1749,413,160
1750,191,59
1751,401,196
1752,401,77
1753,155,168
1754,229,123
1755,335,147
1756,179,132
1757,306,143
1758,495,148
1759,378,196
1760,408,104
1761,354,9
1762,270,164
1763,423,6
1764,344,90
1765,498,36
1766,170,114
1767,327,23
1768,393,195
1769,446,155
1770,246,118
1771,335,162
1772,385,59
1773,307,125
1774,401,10
1775,393,73
1776,334,159
1777,312,59
1778,236,197
1779,430,137
1780,371,123
1781,246,141
1782,152,136
1783,389,82
1784,500,70
1785,200,101
1786,168,83
1787,462,83
1788,362,101
1789,495,78
1790,430,78
1791,334,26
1792,498,14
1793,371,109
1794,333,72
1795,158,3
1796,371,83
1797,500,135
1798,228,132
1799,170,91
1800,333,103
1801,185,21
1802,401,31
1803,210,65
1804,334,191
1805,265,59
1806,472,170
1807,393,93
1808,155,47
1809,170,117
1810,200,8
1811,435,150
1812,193,29
1813,293,30
1814,152,115
1815,472,38
1816,462,100
1817,228,111
1818,371,133
1819,198,137
1820,378,193
1821,462,161
1822,300,124
1823,163,112
1824,315,51
1825,327,116
1826,155,5
1827,495,135
1828,168,147
1829,401,90
1830,403,80
1831,378,88
1832,255,157
1833,355,191
1834,335,20
1835,306,82
1836,315,30
1837,423,82
1838,263,70
1839,315,142
1840,198,155
1841,200,38
1842,485,146
1843,336,197
1844,217,189
1845,255,193
1846,334,92
1847,263,65
1848,445,178
1849,214,152
1850,495,111
1851,456,178
1852,232,13
1853,455,133
1854,315,19
1855,228,17
1856,163,82
1857,246,150
1858,498,111
1859,435,184
1860,204,184
1861,401,145
1862,464,3
1863,498,145
1864,198,132
1865,174,133
1866,403,177
1867,179,131
1868,335,119
1869,306,137
1870,485,197
1871,216,186
1872,344,185
1873,155,110
1874,355,11
1875,293,5
1876,189,162
1877,269,29
1878,210,23
1879,412,59
1880,155,77
1881,462,9
1882,239,152
1883,163,116
1884,378,72
1885,462,35
1886,229,90
1887,189,168
1888,334,127
1889,161,59
1890,236,145
1891,174,193
1892,371,16
1893,174,111
1894,302,142
1895,229,5
1896,305,73
1897,462,78
1898,300,37
1899,189,92
1900,393,13
1901,210,141
1902,423,115
1903,232,100
1904,472,37
1905,435,30
1906,232,137
1907,485,143
1908,293,97
1909,322,184
1910,462,196
1911,354,95
1912,462,54
1913,255,134
1914,371,148
1915,269,134
1916,389,154
1917,393,118
1918,168,49
1919,270,78
1920,473,59
1921,198,38
1922,344,31
1923,163,135
1924,269,26
1925,200,77
1926,270,116
1927,333,197
1928,335,199
1929,344,3
1930,464,141
1931,306,132
1932,322,12
1933,246,21
1934,220,59
1935,155,92
1936,263,101
1937,403,23
1938,401,109
1939,236,107
1940,152,196
1941,462,164
1942,263,52
1943,217,110
1944,464,115
1945,478,106
1946,498,41
1947,435,144
1948,389,27
1949,455,79
1950,155,23
1951,462,127
1952,433,84
1953,485,37
1954,200,30
1955,246,196
1956,420,191
1957,455,135
1958,335,138
1959,193,184
1960,300,72
1961,485,112
1962,302,13
1963,200,51
1964,378,133
1965,185,9
1966,401,111
1967,199,177
1968,198,117
1969,423,131
1970,170,13
1971,435,99
1972,200,54
1973,334,82
1974,472,169
1975,420,135
1976,200,115
1977,334,44
1978,446,84
1979,300,16
1980,336,14
1981,216,120
1982,327,166
1983,216,123
1984,204,139
1985,269,65
1986,193,14
1987,302,38
1988,189,13
1989,435,70
1990,255,5
1991,154,59
1992,306,76
1993,336,103
1994,307,27
1995,269,141
1996,255,126
1997,315,82
1998,293,6
1999,179,36
2000,355,12
2001,389,47
2002,430,99
2003,330,177
2004,435,106
2005,293,16
2006,435,51
2007,293,141
2008,336,30
2009,401,122
2010,168,148
2011,333,5
2012,500,129
2013,423,97
2014,228,162
2015,462,30
2016,307,17
2017,232,35
2018,236,6
2019,193,168
2020,246,155
2021,255,116
2022,155,137
2023,435,7
2024,217,13
2025,408,183
2026,333,49
2027,228,77
2028,239,157
2029,495,31
2030,305,117
2031,228,109
2032,170,191
2033,498,200
2034,163,38
2035,152,114
2036,403,125
2037,152,164
2038,232,91
2039,299,106
2040,423,104
2041,228,189
2042,451,156
2043,263,12
2044,228,47
2045,362,154
2046,293,144
2047,315,20
2048,401,43
2049,334,41
2050,365,111
2051,229,137
2052,300,170
2053,152,43
2054,408,111
2055,305,170
2056,269,88
2057,270,150
2058,378,161
2059,451,10
2060,155,78
2061,216,29
2062,446,185
2063,269,64
2064,198,37
2065,334,110
2066,446,6
2067,155,97
2068,365,135
2069,472,145
2070,451,55
2071,339,59
2072,495,104
2073,305,154
2074,217,150
2075,179,115
2076,389,155
2077,270,131
2078,403,75
2079,198,8
2080,413,23
2081,179,113
2082,255,54
2083,478,136
2084,228,143
2085,365,12
2086,378,31
2087,315,65
2088,334,65
2089,389,197
2090,464,91
2091,344,139
2092,270,195
2093,336,163
2094,163,185
2095,423,101
2096,293,127
2097,389,132
2098,374,10
2099,451,129
2100,232,127
2101,389,147
2102,236,110
2103,472,43
2104,433,76
2105,462,137
2106,306,127
2107,371,92
2108,307,195
2109,478,111
2110,269,151
2111,334,49
2112,269,144
2113,333,162
2114,236,21
2115,464,99
2116,217,19
2117,163,99
2118,293,87
2119,435,105
2120,179,193
2121,500,82
2122,210,79
2123,158,130
2124,307,150
2125,158,31
2126,354,84
2127,413,68
2128,210,81
2129,163,200
2130,498,129
2131,403,167
2132,435,38
2133,455,191
2134,189,73
2135,255,161
2136,464,165
2137,152,169
2138,246,164
2139,255,169
2140,389,117
2141,423,125
2142,446,169
